914	1
915	1
919	1
920	1
923	3
924	1
925	1
926	2
927	1
929	2
934	1
935	2
936	3
937	2
938	2
939	1
943	1
945	1
946	1
948	1
950	1
952	1
953	1
958	1
960	1
961	1
963	11
964	2
965	4
967	1
968	1
969	2
970	3
971	1
972	3
976	1
977	1
980	1
982	1
983	1
984	1
985	4
987	1
990	1
991	1
993	1
995	1
1000	3
1002	2
1003	2
1004	2
1006	1
1007	1
1009	2
1010	1
1011	2
1012	2
1013	1
1015	1
1016	26
1017	1
1018	1
1019	1
1022	1
1023	2
1024	2
1025	2
1028	2
1030	1
1031	1
1032	1
1036	2
1037	1
1039	2
1040	1
1042	1
1043	1
1044	1
1046	1
1051	2
1052	1
1053	2
1054	1
1060	1
1063	1
1064	3
1065	2
1066	1
1068	1
1069	2
1070	2
1071	3
1072	2
1073	1
1076	1
1077	2
1079	3
1080	1
1082	1
1083	1
1084	2
1086	1
1087	2
1090	1
1092	1
1096	1
1098	1
1101	1
1102	1
1105	1
1107	1
1108	1
1109	1
1110	1
1112	1
1113	1
1114	2
1116	1
1117	1
1119	1
1120	1
1121	2
1122	5
1123	1
1126	22
1128	3
1131	1
1132	1
1134	1
1136	1
1139	2
1140	1
1142	1
1147	1
1149	2
1157	1
1158	1
1163	1
1165	1
1169	1
1175	1
1176	1
1177	1
1178	3
1179	2
1180	2
1183	1
1184	1
1185	2
1189	2
1192	1
1193	2
1194	1
1196	1
1200	1
1202	1
1205	1
1206	1
1208	2
1209	2
1210	1
1212	1
1214	1
1215	1
1216	1
1217	1
1218	3
1220	1
1221	1
1222	1
1223	1
1232	1
1233	2
1235	2
1239	1
1241	1
1242	1
1243	2
1246	2
1248	1
1249	1
1250	2
1252	1
1255	1
1258	5
1259	2
1262	1
1264	1
1265	2
1266	2
1268	4
1270	2
1272	1
1273	1
1274	1
1275	1
1276	1
1277	1
1278	1
1282	1
1283	1
1284	1
1288	2
1289	7
1290	1
1291	3
1295	1
1296	2
1298	1
1299	1
1304	2
1305	2
1307	1
1308	2
1311	1
1312	1
1313	2
1315	1
1316	1
1319	1
1320	1
1321	2
1322	2
1328	1
1329	1
1331	1
1334	1
1335	1
1336	2
1340	10
1341	1
1342	2
1344	2
1346	2
1348	1
1349	1
1350	1
1351	2
1352	1
1353	4
1354	2
1358	1
1361	1
1362	3
1363	1
1366	1
1367	1
1371	1
1372	1
1377	1
1379	2
1384	1
1385	1
1387	1
1388	1
1389	1
1391	1
1393	5
1394	1
1395	1
1396	1
1397	2
1399	1
1400	2
1401	2
1403	2
1404	2
1405	1
1408	3
1413	2
1414	1
1415	1
1420	1
1421	1
1426	1
1429	1
1431	1
1432	1
1433	2
1436	2
1437	1
1439	1
1440	1
1442	1
1446	2
1447	2
1448	1
1451	1
1452	2
1457	2
1460	2
1461	2
1465	1
1466	1
1467	1
1472	1
1473	1
1474	1
1477	1
1478	1
1481	2
1482	1
1483	1
1484	2
1485	1
1486	1
1488	1
1490	1
1491	3
1492	1
1497	1
1499	1
1501	2
1503	5
1504	1
1505	1
1508	1
1509	2
1511	4
1512	1
1515	1
1517	1
1518	3
1519	1
1521	2
1522	1
1524	2
1525	2
1526	1
1529	1
1530	1
1532	1
1534	1
1536	2
1537	1
1538	1
1540	1
1541	2
1543	1
1545	3
1547	1
1548	2
1549	2
1550	1
1551	1
1552	1
1553	1
1554	10
1555	1
1556	4
1557	1
1558	5
1563	3
1568	1
1570	2
1571	1
1572	1
1573	1
1574	1
1575	1
1579	2
1581	4
1582	2
1583	1
1585	1
1586	1
1587	1
1588	1
1590	2
1594	2
1595	6
1596	1
1598	1
1600	1
1602	1
1603	2
1606	2
1609	1
1613	1
1616	1
1619	1
1621	1
1622	3
1623	2
1625	4
1631	1
1632	1
1633	1
1635	1
1636	1
1637	1
1638	1
1639	1
1640	2
1642	1
1646	1
1648	2
1649	1
1657	1
1658	1
1660	1
1661	1
1662	1
1663	1
1664	1
1666	3
1668	2
1669	1
1670	1
1671	1
1673	1
1675	2
1677	1
1678	1
1679	1
1681	2
1683	1
1684	1
1693	1
1694	1
1696	2
1698	3
1700	2
1701	1
1702	1
1704	2
1705	1
1706	1
1707	1
1708	2
1709	1
1710	2
1711	3
1713	1
1714	2
1717	34
1718	2
1719	6
1721	1
1722	1
1724	1
1725	2
1732	2
1736	1
1739	1
1740	1
1741	1
1742	1
1743	3
1744	1
1749	1
1750	1
1755	1
1756	1
1758	1
1760	1
1761	1
1762	1
1764	1
1765	3
1766	1
1767	1
1768	2
1769	1
1770	6
1772	1
1776	1
1777	2
1778	1
1781	1
1782	1
1786	3
1788	3
1790	1
1793	3
1795	1
1796	2
1804	1
1805	1
1806	1
1807	2
1808	3
1809	1
1810	2
1811	1
1812	2
1815	2
1819	2
1820	1
1821	1
1823	1
1824	3
1825	3
1826	1
1827	1
1830	2
1831	1
1835	1
1838	1
1839	1
1840	1
1841	1
1844	1
1845	1
1846	1
1847	1
1848	1
1849	1
1852	1
1853	2
1859	1
1860	1
1861	1
1866	1
1868	1
1872	2
1873	2
1874	1
1876	1
1877	2
1879	1
1880	6
1881	1
1882	3
1885	1
1886	1
1887	1
1888	3
1891	1
1893	1
1894	1
1895	1
1896	1
1897	1
1898	1
1899	1
1901	1
1902	1
1903	1
1904	2
1909	2
1911	2
1912	1
1913	2
1917	1
1918	1
1919	2
1920	1
1923	1
1924	1
1925	1
1926	2
1927	1
1928	1
1931	5
1932	1
1934	1
1935	2
1936	1
1937	2
1941	3
1947	1
1948	1
1950	1
1953	2
1955	2
1956	1
1957	2
1958	3
1959	1
1961	1
1962	1
1963	1
1964	1
1966	1
1970	1
1971	2
1972	4
1973	2
1974	1
1975	1
1976	1
1977	1
1978	1
1979	1
1982	1
1983	1
1988	1
1989	1
1993	1
1994	3
1996	2
1998	1
2001	1
2003	1
2004	1
2005	1
2011	2
2013	1
2014	2
2015	1
2017	1
2019	1
2020	3
2021	1
2022	2
2023	1
2024	2
2025	2
2028	1
2030	1
2034	1
2035	1
2038	2
2041	1
2044	2
2046	2
2052	2
2053	1
2054	3
2056	1
2057	1
2059	1
2060	1
2061	1
2063	2
2066	1
2067	1
2068	1
2069	2
2070	2
2072	1
2074	1
2076	1
2078	1
2080	1
2082	1
2083	1
2084	2
2086	1
2087	2
2088	3
2089	2
2090	3
2091	1
2092	1
2094	5
2095	1
2096	3
2097	1
2098	1
2099	1
2100	1
2102	1
2104	2
2105	2
2108	1
2115	3
2116	1
2118	2
2119	1
2121	1
2123	1
2129	1
2131	1
2135	1
2138	2
2140	1
2142	1
2143	1
2145	15
2146	2
2147	10
2150	1
2152	2
2153	3
2154	3
2155	3
2159	1
2160	2
2161	2
2162	2
2164	1
2165	1
2166	1
2167	2
2170	1
2171	2
2173	2
2178	1
2182	1
2183	2
2185	1
2187	1
2189	1
2190	1
2191	1
2192	2
2195	3
2197	1
2198	1
2202	2
2203	1
2209	2
2210	3
2211	1
2212	2
2217	1
2218	2
2219	1
2220	1
2227	1
2230	1
2233	2
2234	2
2237	1
2238	1
2239	1
2240	1
2243	1
2249	1
2250	2
2251	1
2252	1
2255	15
2257	6
2259	1
2261	1
2262	2
2263	1
2266	1
2267	2
2271	1
2274	1
2275	1
2277	2
2279	1
2281	2
2282	1
2288	2
2290	1
2292	1
2293	1
2296	1
2297	1
2298	1
2302	1
2304	2
2307	2
2308	18
2309	1
2310	4
2314	2
2318	1
2319	2
2320	1
2321	2
2323	1
2325	1
2326	1
2328	1
2331	2
2333	1
2335	1
2338	3
2341	1
2342	3
2343	1
2344	1
2345	3
2351	2
2353	2
2354	1
2357	1
2358	1
2359	1
2361	1
2362	1
2363	2
2365	1
2367	2
2368	1
2370	1
2372	1
2373	1
2377	1
2378	1
2381	3
2382	1
2383	1
2385	3
2386	1
2387	3
2388	1
2389	2
2390	2
2391	1
2394	1
2395	3
2396	1
2397	2
2399	2
2403	1
2405	1
2407	1
2408	2
2409	1
2410	3
2412	2
2414	4
2415	1
2418	1
2420	6
2422	1
2426	1
2427	1
2428	1
2429	1
2430	2
2432	1
2433	1
2435	1
2437	1
2439	1
2440	2
2441	1
2443	1
2445	1
2446	2
2447	1
2449	1
2450	2
2451	1
2452	3
2455	2
2456	1
2457	1
2458	2
2459	2
2460	1
2461	2
2464	1
2465	4
2466	1
2467	2
2469	1
2470	1
2471	7
2472	1
2473	3
2475	2
2477	3
2479	2
2480	2
2483	2
2486	1
2488	2
2490	2
2491	1
2493	2
2494	1
2495	3
2496	1
2498	1
2502	1
2503	1
2505	1
2509	1
2511	1
2513	1
2514	1
2515	1
2516	1
2517	1
2518	1
2522	6
2524	3
2527	1
2530	1
2532	1
2533	1
2534	2
2535	1
2536	1
2537	2
2538	1
2540	4
2541	1
2543	1
2546	2
2547	1
2548	1
2552	1
2558	2
2559	2
2562	2
2563	1
2564	1
2565	2
2566	2
2570	1
2571	1
2573	4
2575	1
2577	2
2578	1
2580	2
2583	1
2585	1
2586	3
2589	1
2590	1
2591	1
2592	2
2593	1
2595	2
2599	2
2600	1
2601	2
2603	2
2604	1
2605	2
2607	2
2608	1
2609	2
2610	1
2612	1
2613	2
2617	3
2619	1
2622	1
2624	1
2626	3
2628	1
2629	1
2631	1
2632	1
2633	1
2635	1
2637	2
2638	1
2639	1
2640	1
2641	1
2643	2
2645	2
2647	1
2649	1
2652	1
2653	2
2654	2
2655	1
2656	1
2657	2
2658	2
2660	1
2664	3
2666	1
2668	2
2670	1
2673	1
2674	1
2677	1
2680	1
2681	1
2682	1
2684	1
2685	4
2687	5
2688	2
2690	2
2694	1
2695	1
2696	1
2697	1
2698	1
2700	1
2701	1
2703	1
2705	1
2706	1
2709	1
2711	1
2712	1
2714	1
2715	2
2716	1
2717	1
2718	1
2719	1
2720	1
2721	1
2722	1
2727	1
2729	1
2730	3
2732	1
2733	3
2736	4
2737	2
2743	1
2745	1
2747	1
2748	1
2749	1
2750	1
2751	1
2753	1
2755	1
2757	1
2759	1
2761	3
2762	1
2763	3
2764	4
2765	1
2766	2
2768	1
2770	3
2771	3
2774	1
2775	3
2777	1
2779	1
2780	2
2782	3
2783	5
2784	1
2785	2
2787	2
2789	1
2790	2
2792	1
2794	1
2797	2
2799	1
2804	1
2806	1
2808	1
2809	1
2811	1
2818	2
2820	2
2821	1
2825	1
2826	1
2829	1
2832	1
2835	1
2836	1
2837	2
2838	1
2839	1
2840	2
2841	1
2842	2
2843	1
2844	2
2845	2
2846	8
2848	1
2849	1
2850	4
2854	1
2855	2
2857	1
2858	2
2860	1
2862	1
2864	1
2867	2
2868	1
2869	1
2870	2
2875	1
2876	1
2877	2
2878	1
2882	1
2885	1
2886	2
2887	1
2888	1
2889	2
2894	1
2895	1
2897	2
2899	19
2900	3
2901	5
2903	1
2904	2
2905	1
2907	2
2909	1
2911	1
2917	1
2918	2
2919	1
2920	1
2924	2
2925	2
2927	1
2928	2
2930	3
2932	1
2934	3
2940	2
2941	2
2949	1
2951	1
2956	1
2957	1
2960	1
2962	1
2964	1
2967	2
2968	1
2970	1
2971	1
2972	1
2973	1
2976	1
2977	1
2978	2
2979	1
2980	2
2984	3
2987	2
2990	2
2991	1
2996	1
2998	1
2999	1
3000	1
3003	2
3005	1
3008	3
3010	2
3011	4
3012	1
3013	1
3014	2
3017	1
3020	1
3021	1
3025	1
3026	1
3027	1
3029	1
3030	1
3031	1
3032	2
3033	2
3034	2
3035	1
3036	2
3037	1
3038	1
3039	1
3042	1
3043	1
3044	1
3045	1
3046	1
3047	1
3049	1
3051	2
3052	1
3056	1
3057	1
3059	1
3061	2
3062	11
3064	1
3067	1
3069	1
3070	1
3071	1
3073	1
3074	1
3075	1
3076	1
3078	2
3081	1
3082	1
3083	1
3085	1
3087	1
3088	2
3090	1
3091	1
3092	1
3094	1
3096	1
3097	1
3101	1
3102	2
3103	2
3105	1
3107	1
3109	1
3111	1
3113	6
3115	2
3116	2
3117	1
3119	2
3123	2
3126	1
3127	2
3129	2
3131	2
3132	2
3135	1
3136	1
3138	1
3141	1
3144	1
3145	1
3146	1
3150	1
3151	2
3152	1
3154	1
3155	1
3156	2
3158	1
3160	1
3162	1
3164	2
3167	1
3168	2
3169	2
3171	1
3172	1
3174	1
3176	1
3177	2
3178	2
3179	1
3182	2
3183	3
3184	1
3185	1
3186	1
3187	1
3188	2
3189	2
3191	1
3192	3
3193	1
3194	1
3195	1
3198	2
3199	1
3202	1
3204	1
3205	1
3207	1
3208	1
3210	1
3213	1
3222	1
3223	164
3224	2
3225	4
3226	2
3230	2
3231	1
3232	1
3233	1
3237	1
3238	1
3239	1
3240	1
3246	2
3247	1
3248	1
3252	1
3254	2
3255	2
3256	1
3259	1
3262	1
3263	1
3264	1
3265	1
3266	1
3270	2
3271	1
3273	2
3274	1
3276	4
3278	4
3281	1
3282	3
3284	1
3285	2
3286	2
3288	1
3293	1
3297	1
3298	1
3299	1
3300	1
3301	1
3302	1
3303	1
3304	3
3306	1
3308	1
3309	1
3310	2
3312	3
3313	1
3314	1
3315	1
3316	1
3317	1
3318	2
3321	1
3323	1
3324	1
3329	1
3331	1
3334	1
3335	1
3338	2
3341	2
3345	2
3347	1
3348	2
3349	3
3350	1
3353	1
3355	1
3356	1
3358	2
3359	2
3362	1
3364	1
3366	3
3367	1
3368	1
3369	1
3370	2
3371	1
3372	1
3377	1
3378	1
3380	2
3381	1
3382	1
3385	2
3386	1
3390	1
3395	3
3397	1
3399	1
3403	1
3405	1
3406	3
3414	1
3415	1
3421	1
3422	2
3424	3
3426	2
3429	1
3431	2
3432	1
3433	1
3434	1
3436	1
3437	15
3438	1
3439	2
3440	2
3441	1
3443	3
3445	1
3447	1
3448	1
3449	1
3452	3
3454	2
3456	4
3458	2
3460	1
3461	2
3463	1
3464	1
3466	2
3467	1
3471	1
3475	2
3477	1
3478	1
3480	1
3482	1
3485	1
3488	2
3490	19
3492	2
3494	1
3497	1
3498	1
3499	2
3502	2
3503	1
3505	2
3509	1
3513	2
3517	1
3518	1
3520	4
3521	2
3522	2
3523	2
3527	1
3529	3
3530	5
3531	2
3532	1
3534	2
3536	1
3538	3
3539	1
3540	2
3542	1
3547	1
3548	1
3553	2
3554	1
3557	1
3558	1
3561	2
3567	1
3568	1
3570	1
3571	1
3575	1
3576	1
3577	1
3579	1
3580	1
3583	2
3584	1
3586	2
3587	2
3590	1
3592	1
3593	1
3594	1
3595	2
3596	1
3597	2
3598	1
3599	3
3600	3
3601	2
3602	4
3606	3
3608	2
3610	1
3611	1
3614	1
3618	1
3621	1
3623	3
3624	1
3626	2
3627	2
3630	4
3631	4
3633	1
3635	1
3637	1
3638	1
3639	2
3640	1
3641	1
3642	2
3645	1
3646	1
3647	2
3649	1
3652	2
3653	7
3655	1
3656	1
3657	1
3659	1
3660	1
3661	2
3663	1
3664	2
3665	1
3666	1
3669	1
3670	1
3671	3
3672	1
3673	3
3674	1
3675	1
3677	1
3680	1
3682	1
3683	1
3684	1
3685	4
3686	1
3688	4
3689	1
3692	1
3694	2
3696	1
3702	2
3703	1
3704	12
3705	1
3706	4
3707	1
3708	1
3709	1
3714	1
3716	2
3717	1
3719	1
3720	1
3721	1
3722	1
3723	1
3727	1
3729	1
3730	3
3732	1
3733	3
3734	2
3735	1
3737	1
3739	2
3740	1
3742	1
3743	1
3744	1
3745	3
3749	1
3750	2
3752	1
3757	1
3758	2
3759	2
3760	1
3762	1
3763	2
3764	1
3765	1
3766	1
3767	1
3776	1
3777	1
3779	1
3780	1
3781	1
3782	1
3783	1
3784	2
3790	3
3793	1
3794	1
3798	1
3799	1
3801	1
3803	1
3804	1
3806	1
3808	3
3809	1
3810	2
3811	3
3813	1
3814	106
3815	1
3819	2
3820	2
3822	1
3823	1
3824	1
3825	2
3828	2
3829	1
3833	1
3835	1
3836	2
3837	1
3838	1
3840	1
3841	2
3844	1
3845	2
3848	2
3849	1
3850	1
3851	1
3853	1
3854	1
3855	1
3858	1
3859	1
3861	1
3862	2
3866	3
3867	4
3869	3
3872	2
3873	3
3876	1
3878	1
3880	1
3881	2
3882	2
3884	1
3885	3
3886	1
3887	1
3888	1
3889	1
3890	1
3891	2
3893	1
3894	2
3898	1
3899	1
3900	1
3903	1
3904	1
3906	2
3907	1
3908	1
3910	1
3911	2
3912	1
3913	1
3915	1
3916	1
3917	2
3918	1
3921	1
3923	1
3924	1
3925	1
3927	2
3928	1
3929	1
3932	1
3936	1
3937	2
3938	2
3939	2
3940	1
3944	1
3947	1
3952	1
3953	2
3954	1
3955	3
3956	1
3960	1
3961	1
3963	1
3964	1
3965	1
3966	2
3967	3
3968	1
3970	2
3971	2
3972	1
3973	2
3974	1
3976	2
3977	3
3978	1
3979	1
3982	2
3984	1
3985	1
3986	1
3987	2
3988	1
3990	1
3991	1
3994	4
3996	1
3998	1
4000	1
4002	1
4003	1
4006	1
4007	1
4008	1
4009	2
4012	1
4014	2
4015	2
4016	1
4023	1
4024	3
4026	1
4028	14
4029	1
4030	7
4031	3
4032	3
4034	1
4035	1
4036	1
4039	1
4040	1
4042	1
4043	3
4045	1
4047	1
4048	2
4049	1
4050	2
4051	1
4053	1
4054	1
4057	1
4060	1
4062	1
4064	1
4065	2
4066	2
4072	3
4074	1
4076	2
4077	2
4078	1
4079	1
4080	1
4081	15
4082	1
4083	1
4084	1
4085	1
4087	6
4089	3
4090	1
4095	3
4096	1
4097	1
4098	2
4099	1
4101	2
4104	1
4105	1
4107	3
4110	1
4112	2
4113	1
4116	2
4118	1
4119	2
4123	1
4124	3
4127	1
4129	1
4131	1
4139	3
4142	1
4147	1
4148	1
4150	2
4152	1
4159	1
4160	1
4162	1
4165	1
4166	1
4167	2
4169	1
4174	2
4177	1
4180	1
4182	1
4183	2
4185	2
4187	1
4189	1
4191	11
4192	1
4193	7
4194	1
4197	3
4199	2
4202	2
4203	1
4211	2
4215	1
4218	1
4219	1
4221	1
4222	1
4224	1
4225	2
4226	1
4227	1
4230	2
4231	1
4232	1
4233	1
4234	1
4237	1
4238	2
4239	1
4241	2
4242	1
4244	5
4245	1
4246	3
4247	1
4248	1
4249	2
4252	2
4253	3
4254	1
4256	1
4260	1
4262	1
4264	2
4266	1
4268	2
4269	1
4270	2
4271	4
4274	1
4279	1
4280	1
4282	1
4283	2
4287	1
4291	4
4292	2
4293	1
4294	1
4296	2
4298	1
4300	2
4301	2
4302	1
4303	1
4305	1
4307	1
4309	1
4310	3
4311	2
4314	1
4315	1
4316	1
4317	1
4319	3
4321	1
4323	1
4324	3
4326	1
4329	1
4335	1
4336	1
4337	1
4340	1
4341	3
4344	3
4346	3
4347	1
4348	1
4349	1
4350	1
4352	1
4353	1
4354	2
4355	1
4356	4
4358	2
4360	1
4361	1
4362	2
4366	2
4368	1
4369	1
4371	2
4372	1
4373	1
4374	1
4375	2
4378	1
4380	1
4384	1
4386	2
4392	1
4393	2
4394	1
4395	1
4396	2
4405	386
4407	3
4409	2
4411	1
4412	1
4414	1
4415	1
4416	2
4417	2
4418	3
4421	2
4422	2
4423	1
4425	1
4426	2
4427	1
4430	2
4431	1
4432	1
4433	1
4434	1
4437	1
4439	4
4441	1
4444	2
4445	1
4447	1
4449	1
4450	2
4453	2
4454	1
4456	2
4457	2
4458	6
4460	1
4461	2
4464	2
4465	1
4467	1
4468	1
4469	1
4470	2
4476	4
4479	1
4483	1
4485	2
4490	1
4491	1
4493	1
4495	1
4497	1
4499	2
4501	1
4503	1
4504	1
4505	1
4507	1
4511	2
4512	1
4513	1
4514	1
4515	2
4516	2
4521	1
4523	1
4525	1
4527	1
4529	2
4530	3
4532	2
4533	2
4535	1
4536	1
4537	2
4539	1
4541	1
4543	1
4544	3
4546	1
4547	1
4549	1
4550	2
4551	2
4553	1
4555	1
4556	1
4557	2
4558	1
4565	1
4568	5
4569	1
4570	3
4575	1
4576	1
4577	1
4579	2
4580	1
4581	1
4582	2
4583	1
4584	1
4586	1
4587	2
4588	1
4590	1
4591	1
4594	2
4596	1
4600	1
4601	1
4605	1
4606	1
4607	1
4609	1
4610	1
4612	1
4613	1
4616	1
4619	7
4621	8
4622	1
4623	5
4624	2
4625	2
4627	1
4628	1
4633	1
4635	1
4641	1
4642	1
4643	2
4645	1
4647	1
4649	1
4650	1
4653	1
4654	1
4656	1
4658	1
4667	1
4669	1
4671	1
4673	1
4674	1
4676	1
4677	1
4678	2
4679	1
4682	1
4684	2
4686	2
4687	1
4689	1
4690	1
4694	2
4695	1
4697	1
4699	2
4701	1
4703	1
4707	1
4710	2
4711	1
4713	1
4714	1
4716	2
4718	1
4719	1
4720	1
4723	1
4724	1
4726	2
4727	2
4728	1
4730	1
4732	1
4733	2
4734	1
4735	1
4736	1
4738	1
4740	2
4742	1
4745	1
4746	1
4749	1
4750	1
4751	1
4754	1
4756	2
4761	2
4762	1
4764	1
4765	1
4775	1
4778	3
4781	1
4782	16
4784	3
4787	1
4791	2
4793	1
4795	1
4796	2
4798	1
4800	2
4801	2
4802	2
4804	2
4807	1
4808	2
4810	1
4811	1
4820	2
4822	2
4826	1
4830	2
4831	3
4832	2
4833	2
4835	5
4840	2
4841	1
4842	1
4843	1
4844	2
4845	1
4846	1
4847	1
4849	1
4851	1
4852	1
4853	1
4854	1
4855	2
4860	1
4861	1
4862	2
4863	1
4866	1
4869	1
4873	2
4874	1
4875	1
4876	1
4878	2
4879	1
4880	2
4881	2
4882	1
4884	1
4885	2
4887	1
4889	3
4890	1
4893	2
4896	1
4897	1
4900	1
4903	1
4906	1
4909	1
4910	1
4912	1
4916	2
4917	1
4919	1
4921	2
4922	1
4924	1
4926	1
4927	2
4928	1
4930	1
4931	2
4932	1
4933	1
4934	2
4935	3
4937	4
4938	2
4939	1
4941	1
4942	1
4943	1
4944	2
4945	5
4947	5
4949	1
4952	2
4953	1
4954	1
4956	1
4958	1
4961	1
4962	3
4968	1
4969	1
4972	1
4973	1
4974	3
4976	1
4978	1
4981	1
4982	1
4983	1
4985	1
4989	1
4990	4
4992	1
4993	1
4995	2
4996	199
4998	4
5002	1
5005	3
5007	1
5008	1
5009	1
5012	2
5014	1
5015	1
5016	1
5017	1
5019	1
5021	1
5022	1
5025	1
5027	1
5028	1
5030	1
5032	1
5034	1
5037	1
5044	1
5047	1
5048	2
5049	4
5050	1
5054	4
5055	1
5056	1
5057	1
5058	1
5059	1
5063	2
5070	2
5072	2
5073	2
5077	1
5078	2
5079	1
5080	1
5081	1
5082	1
5083	1
5084	1
5085	1
5087	1
5089	2
5091	3
5093	1
5096	1
5102	2
5105	2
5108	2
5109	2
5110	1
5112	1
5113	1
5115	1
5116	2
5118	1
5121	1
5122	2
5123	1
5124	1
5129	2
5131	1
5132	1
5136	1
5138	2
5142	1
5147	1
5148	2
5150	4
5156	1
5157	1
5159	4
5160	1
5161	2
5166	1
5167	2
5168	1
5170	1
5172	1
5175	3
5178	2
5179	1
5181	1
5183	1
5185	1
5186	1
5187	1
5192	2
5193	2
5197	1
5199	1
5204	2
5206	2
5207	1
5208	3
5209	1
5210	10
5212	8
5213	2
5214	1
5215	1
5221	1
5222	4
5224	1
5228	3
5232	2
5234	1
5236	1
5237	1
5238	1
5239	2
5240	2
5241	2
5242	1
5243	1
5245	2
5246	1
5247	2
5248	1
5249	1
5250	3
5254	1
5255	2
5259	2
5261	1
5267	1
5268	1
5269	2
5271	1
5272	1
5275	3
5276	1
5277	1
5281	1
5282	1
5283	1
5284	1
5285	1
5287	1
5289	1
5291	1
5292	1
5293	1
5295	2
5296	2
5298	1
5299	1
5301	2
5302	3
5303	1
5304	4
5307	1
5308	1
5309	2
5310	1
5312	1
5313	1
5314	2
5316	1
5320	2
5322	1
5324	1
5326	1
5327	1
5328	1
5330	2
5331	1
5335	1
5337	1
5338	2
5342	1
5343	1
5345	1
5347	1
5349	1
5352	1
5353	1
5354	1
